Order Date|Channel|Brand Name|Product ID|ASIN|Title|UPC|Pack Size|No. Orders|Units Sold|Packs Sold|Sell-Out|Revenue|ASP|AOV|AOV:Units|Buy Box %|Sessions|PP CRV %|AMZ CRV %|created_on
2019-02-16|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|1|1|1|1.19|3.94|3.94|3.94|1.0 Units|100.00%|13|7.69%|23.08%|2019-02-16 12:00:00
2019-02-22|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|1|1|1|1.19|3.94|3.94|3.94|1.0 Units|74.00%|15|6.67%|20.00%|2019-02-22 12:00:00
2019-01-20|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|1|10|10|11.90|33.00|3.30|33.00|10.0 Units|80.00%|14|7.14%|71.43%|2019-01-20 12:00:00
2019-01-12|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|1|2|2|2.38|7.30|3.65|7.30|2.0 Units|83.00%|9|11.11%|22.22%|2019-01-12 12:00:00
2019-01-24|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|1|3|3|3.57|9.66|3.22|9.66|3.0 Units|75.00%|12|8.33%|25.00%|2019-01-24 12:00:00
2019-02-04|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|11|11|13.09|29.48|2.68|14.74|5.5 Units|88.00%|19|10.53%|63.16%|2019-02-04 12:00:00
2019-01-29|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|2|2|2.38|6.28|3.14|3.14|1.0 Units|65.00%|15|13.33%|26.67%|2019-01-29 12:00:00
2019-01-21|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|2|2|2.38|6.52|3.26|3.26|1.0 Units|100.00%|12|16.67%|25.00%|2019-01-21 12:00:00
2019-01-15|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|2|2|2.38|6.72|3.36|3.36|1.0 Units|100.00%|5|40.00%|40.00%|2019-01-15 12:00:00
2019-02-13|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|2|2|2.38|6.86|3.43|3.43|1.0 Units|83.00%|17|11.76%|17.65%|2019-02-13 12:00:00
2019-01-11|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|2|2|2.38|7.18|3.59|3.59|1.0 Units|||||2019-01-11 12:00:00
2019-01-09|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|2|2|2.38|7.18|3.59|3.59|1.0 Units|75.00%|15|13.33%|13.33%|2019-01-09 12:00:00
2019-01-05|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|2|2|2.38|7.38|3.69|3.69|1.0 Units|80.00%|14|14.29%|14.29%|2019-01-05 12:00:00
2019-02-27|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|2|2|2|2.38|7.88|3.94|3.94|1.0 Units|85.00%|15|13.33%|13.33%|2019-02-27 12:00:00
2019-01-14|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|10.30|3.43|3.43|1.0 Units|77.00%|16|18.75%|12.50%|2019-01-14 12:00:00
2019-01-04|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|11.07|3.69|3.69|1.0 Units|96.00%|17|17.65%|5.88%|2019-01-04 12:00:00
2019-02-12|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|11.82|3.94|3.94|1.0 Units|85.00%|15|20.00%|20.00%|2019-02-12 12:00:00
2019-02-21|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|11.82|3.94|3.94|1.0 Units|87.00%|12|25.00%|25.00%|2019-02-21 12:00:00
2019-02-15|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|11.82|3.94|3.94|1.0 Units|92.00%|8|37.50%|12.50%|2019-02-15 12:00:00
2019-02-11|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|11.82|3.94|3.94|1.0 Units|95.00%|22|13.64%|11.37%|2019-02-11 12:00:00
2019-01-27|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|9.46|3.15|3.15|1.0 Units|85.00%|13|23.08%|46.15%|2019-01-27 12:00:00
2019-01-26|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|9.54|3.18|3.18|1.0 Units|81.00%|13|23.08%|30.77%|2019-01-26 12:00:00
2019-01-22|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|9.78|3.26|3.26|1.0 Units|75.00%|13|23.08%|15.38%|2019-01-22 12:00:00
2019-01-19|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|9.92|3.31|3.31|1.0 Units|90.00%|16|18.75%|18.75%|2019-01-19 12:00:00
2019-01-18|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|3|3|3.57|9.96|3.32|3.32|1.0 Units|100.00%|11|27.27%|27.27%|2019-01-18 12:00:00
2019-01-28|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|6|6|7.14|18.84|3.14|6.28|2.0 Units|95.00%|18|16.67%|11.11%|2019-01-28 12:00:00
2019-01-16|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|3|7|7|8.33|23.24|3.32|7.75|2.3 Units|55.00%|9|33.33%|77.78%|2019-01-16 12:00:00
2019-01-07|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|4|4|4.76|14.77|3.69|3.69|1.0 Units|75.00%|10|40.00%|40.00%|2019-01-07 12:00:00
2019-03-02|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|4|4|4.76|15.76|3.94|3.94|1.0 Units|17.00%|23|17.39%|17.39%|2019-03-02 12:00:00
2019-02-17|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|4|4|4.76|15.76|3.94|3.94|1.0 Units|80.00%|9|44.44%|77.78%|2019-02-17 12:00:00
2019-02-26|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|4|4|4.76|15.76|3.94|3.94|1.0 Units|83.00%|11|36.36%|27.27%|2019-02-26 12:00:00
2019-02-10|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|4|4|4.76|15.76|3.94|3.94|1.0 Units|91.00%|32|12.50%|12.50%|2019-02-10 12:00:00
2019-02-02|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|5|5|5.95|14.29|2.86|3.57|1.3 Units|57.00%|6|66.67%|83.33%|2019-02-02 12:00:00
2019-02-23|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|5|5|5.95|19.70|3.94|4.92|1.3 Units|90.00%|13|30.77%|30.77%|2019-02-23 12:00:00
2019-02-20|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|6|6|7.14|23.64|3.94|5.91|1.5 Units|92.00%|17|23.53%|35.29%|2019-02-20 12:00:00
2019-02-01|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|4|7|7|8.33|20.52|2.93|5.13|1.8 Units|87.00%|10|40.00%|80.00%|2019-02-01 12:00:00
2019-02-05|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|10|10|11.90|26.80|2.68|5.36|2.0 Units|96.00%|12|41.67%|75.00%|2019-02-05 12:00:00
2019-01-30|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|5|5|5.95|15.50|3.10|3.10|1.0 Units|100.00%|11|45.45%|18.18%|2019-01-30 12:00:00
2019-01-03|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|5|5|5.95|18.57|3.71|3.71|1.0 Units|83.00%|10|50.00%|60.00%|2019-01-03 12:00:00
2019-02-09|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|5|5|5.95|19.70|3.94|3.94|1.0 Units|62.00%|17|29.41%|29.41%|2019-02-09 12:00:00
2019-02-19|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|5|5|5.95|19.70|3.94|3.94|1.0 Units|79.00%|17|29.41%|23.53%|2019-02-19 12:00:00
2019-02-07|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|5|5|5.95|19.70|3.94|3.94|1.0 Units|91.00%|16|31.25%|18.75%|2019-02-07 12:00:00
2019-02-28|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|6|6|7.14|23.64|3.94|4.73|1.2 Units|83.00%|13|38.46%|46.15%|2019-02-28 12:00:00
2019-01-31|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|7|7|8.33|21.54|3.08|4.31|1.4 Units|83.00%|16|31.25%|37.50%|2019-01-31 12:00:00
2019-02-25|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|5|7|7|8.33|27.58|3.94|5.52|1.4 Units|95.00%|12|41.67%|20.83%|2019-02-25 12:00:00
2019-01-06|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|6|6|6|7.14|22.00|3.67|3.67|1.0 Units|70.00%|15|40.00%|40.00%|2019-01-06 12:00:00
2019-01-01|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|6|6|6|7.14|23.01|3.83|3.83|1.0 Units|76.00%|17|35.29%|29.41%|2019-01-01 12:00:00
2019-02-14|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|6|7|7|8.33|25.54|3.65|4.26|1.2 Units|71.00%|12|50.00%|25.00%|2019-02-14 12:00:00
2019-01-02|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|6|9|9|10.71|33.57|3.73|5.59|1.5 Units|77.00%|22|27.27%|45.45%|2019-01-02 12:00:00
2019-02-18|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|6|9|9|10.71|35.46|3.94|5.91|1.5 Units|82.00%|17|35.29%|29.41%|2019-02-18 12:00:00
2019-02-24|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|7|11|11|13.09|43.34|3.94|6.19|1.6 Units|96.00%|14|50.00%|100.00%|2019-02-24 12:00:00
2019-02-03|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|7|7|7|8.33|18.88|2.70|2.70|1.0 Units|71.00%|20|35.00%|30.00%|2019-02-03 12:00:00
2019-02-08|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|7|8|8|9.52|31.52|3.94|4.50|1.1 Units|71.00%|23|30.43%|30.43%|2019-02-08 12:00:00
2019-02-06|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|8|10|10|11.90|39.40|3.94|4.92|1.3 Units|76.00%|22|36.36%|59.09%|2019-02-06 12:00:00
2019-03-01|AmazonPrime|Durex|1250515|B0000532PB|Durex Tropical Flavors Condom, 3 ct|302340090001|1|9|10|10|11.90|39.40|3.94|4.38|1.1 Units|89.00%|22|40.91%|45.45%|2019-03-01 12:00:00
2019-03-31|AmazonPrime|Durex|1251500|B00757ASB2|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|6.19|6.19|6.19|1.0 Units|100.00%|3|33.33%|33.33%|2019-03-31 12:00:00
2019-03-28|AmazonPrime|Durex|1251500|B00757ASB2|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|6.26|6.26|6.26|1.0 Units|67.00%|3|33.33%|33.33%|2019-03-28 12:00:00
2019-03-19|AmazonPrime|Durex|1251500|B00757ASB2|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|6.42|6.42|6.42|1.0 Units|0.00%|3|33.33%|33.33%|2019-03-19 12:00:00
2019-02-17|AmazonPrime|Durex|1251500|B00757ASB2|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|7.06|7.06|7.06|1.0 Units|0.00%|6|16.67%|16.67%|2019-02-17 12:00:00
2019-03-25|AmazonPrime|Durex|1251500|B00757ASB2|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|2|2|6.88|12.60|6.30|6.30|1.0 Units|75.00%|4|50.00%|50.00%|2019-03-25 12:00:00
2019-03-12|AmazonPrime|Durex|1251500|B00757ASB2|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|2|2|6.88|13.08|6.54|6.54|1.0 Units|100.00%|4|50.00%|50.00%|2019-03-12 12:00:00
2019-03-11|AmazonPrime|Durex|1251500|B00757ASB2|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|3|3|10.32|19.69|6.56|9.84|1.5 Units|83.00%|5|40.00%|60.00%|2019-03-11 12:00:00
2019-01-05|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|5.79|5.79|5.79|1.0 Units|0.00%|12|8.33%|16.67%|2019-01-05 12:00:00
2019-01-04|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|5.79|5.79|5.79|1.0 Units|0.00%|13|7.69%|19.23%|2019-01-04 12:00:00
2019-01-07|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|5.79|5.79|5.79|1.0 Units|0.00%|14|7.14%|14.29%|2019-01-07 12:00:00
2019-01-14|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|5.79|5.79|5.79|1.0 Units|100.00%|23|4.35%|63.05%|2019-01-14 12:00:00
2019-03-23|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|6.36|6.36|6.36|1.0 Units|0.00%|4|25.00%|50.00%|2019-03-23 12:00:00
2019-03-04|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|6.64|6.64|6.64|1.0 Units|0.00%|12|8.33%|33.33%|2019-03-04 12:00:00
2019-03-03|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|6.66|6.66|6.66|1.0 Units|0.00%|15|6.67%|15.56%|2019-03-03 12:00:00
2019-02-27|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|6.75|6.75|6.75|1.0 Units|0.00%|8|12.50%|50.00%|2019-02-27 12:00:00
2019-02-20|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|6.89|6.89|6.89|1.0 Units|0.00%|8|12.50%|37.50%|2019-02-20 12:00:00
2019-02-11|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|7.14|7.14|7.14|1.0 Units|0.00%|10|10.00%|20.00%|2019-02-11 12:00:00
2019-02-08|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|1|1|3.44|7.19|7.19|7.19|1.0 Units|0.00%|5|20.00%|20.00%|2019-02-08 12:00:00
2019-02-15|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|1|2|2|6.88|14.14|7.07|14.14|2.0 Units|0.00%|7|14.29%|28.57%|2019-02-15 12:00:00
2019-01-03|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|2|2|6.88|11.58|5.79|5.79|1.0 Units|0.00%|10|20.00%|15.00%|2019-01-03 12:00:00
2019-01-09|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|2|2|6.88|11.58|5.79|5.79|1.0 Units|0.00%|10|20.00%|15.00%|2019-01-09 12:00:00
2019-01-01|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|2|2|6.88|11.58|5.79|5.79|1.0 Units|0.00%|15|13.33%|20.00%|2019-01-01 12:00:00
2019-01-06|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|2|2|6.88|11.58|5.79|5.79|1.0 Units|0.00%|21|9.52%|7.14%|2019-01-06 12:00:00
2019-01-31|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|2|2|6.88|14.60|7.30|7.30|1.0 Units|0.00%|12|16.67%|16.67%|2019-01-31 12:00:00
2019-01-10|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|3|3|10.32|17.37|5.79|8.69|1.5 Units|0.00%|13|15.38%|23.08%|2019-01-10 12:00:00
2019-01-29|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|2|7|7|24.08|40.53|5.79|20.27|3.5 Units|41.00%|18|11.11%|38.89%|2019-01-29 12:00:00
2019-01-08|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|3|3|3|10.32|17.37|5.79|5.79|1.0 Units|0.00%|8|37.50%|12.50%|2019-01-08 12:00:00
2019-01-25|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|3|3|3|10.32|17.37|5.79|5.79|1.0 Units|100.00%|18|16.67%|8.34%|2019-01-25 12:00:00
2019-01-02|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|4|4|4|13.76|23.16|5.79|5.79|1.0 Units|0.00%|9|44.44%|33.33%|2019-01-02 12:00:00
2019-01-21|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|4|4|4|13.76|23.16|5.79|5.79|1.0 Units|100.00%|39|10.26%|24.79%|2019-01-21 12:00:00
2019-01-22|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|4|5|5|17.20|28.95|5.79|7.24|1.3 Units|97.00%|25|16.00%|18.67%|2019-01-22 12:00:00
2019-01-24|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|4|7|7|24.08|40.53|5.79|10.13|1.8 Units|97.00%|26|15.38%|17.31%|2019-01-24 12:00:00
2019-01-28|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|5|5|5|17.20|28.95|5.79|5.79|1.0 Units|100.00%|28|17.86%|8.33%|2019-01-28 12:00:00
2019-01-26|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|6|6|6|20.64|34.74|5.79|5.79|1.0 Units|100.00%|31|19.35%|14.52%|2019-01-26 12:00:00
2019-01-23|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|7|9|9|30.96|52.11|5.79|7.44|1.3 Units|100.00%|26|26.92%|19.24%|2019-01-23 12:00:00
2019-01-27|AmazonPrime|Durex|1251500|B008N3EWIM|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|1|8|8|8|27.52|46.32|5.79|5.79|1.0 Units|100.00%|30|26.67%|20.00%|2019-01-27 12:00:00
2019-01-04|AmazonPrime|Durex|1251500|B00A0TV95G|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|4|1|4|1|13.76|20.99|20.99|20.99|1.0 Units|0.00%|0||0.00%|2019-01-04 12:00:00
2019-01-03|AmazonPrime|Durex|1251500|B00A0TV95G|Durex Extra Sensitive Natural Latex Condom, Ultra Fine & Extra Lubricated, 12 ct|302340302715|4|1|4|1|13.76|20.99|20.99|20.99|1.0 Units|0.00%|1|100.00%|100.00%|2019-01-03 12:00:00
2019-03-25|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|10.49|10.49|10.49|1.0 Units|100.00%|245|0.41%|26.13%|2019-03-25 12:00:00
2019-03-21|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|10.49|10.49|10.49|1.0 Units|97.00%|206|0.49%|25.98%|2019-03-21 12:00:00
2019-03-30|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|10.49|10.49|10.49|1.0 Units|99.00%|131|0.76%|22.14%|2019-03-30 12:00:00
2019-03-31|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|10.49|10.49|10.49|1.0 Units|99.00%|200|0.50%|15.50%|2019-03-31 12:00:00
2019-03-26|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|10.49|10.49|10.49|1.0 Units|99.00%|232|0.43%|50.86%|2019-03-26 12:00:00
2019-01-12|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|9.90|9.90|9.90|1.0 Units|0.00%|71|1.41%|7.05%|2019-01-12 12:00:00
2019-01-08|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|9.90|9.90|9.90|1.0 Units|0.00%|79|1.27%|10.13%|2019-01-08 12:00:00
2019-01-09|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|9.90|9.90|9.90|1.0 Units|0.00%|81|1.23%|13.58%|2019-01-09 12:00:00
2019-01-07|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|9.90|9.90|9.90|1.0 Units|0.00%|94|1.06%|9.57%|2019-01-07 12:00:00
2019-02-04|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|9.90|9.90|9.90|1.0 Units|100.00%|253|0.40%|31.23%|2019-02-04 12:00:00
2019-02-23|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|9.90|9.90|9.90|1.0 Units|97.00%|236|0.42%|56.78%|2019-02-23 12:00:00
2019-01-22|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|9.90|9.90|9.90|1.0 Units|98.00%|148|0.68%|32.77%|2019-01-22 12:00:00
2019-02-17|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|1|1|1|5.63|9.90|9.90|9.90|1.0 Units|99.00%|267|0.37%|24.34%|2019-02-17 12:00:00
2019-01-06|AmazonPrime|Durex|1253765|B002HQHNBY|Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated|302340241007|1|14|14|14|78.82|138.60|9.90|9.90|1.0 Units|50.00%|128|10.94%|15.63%|2019-01-06 12:00:00
